model,k,x,p_yes,p_no,sum,is_correct,p_err
Qwen/Qwen3-4B-instruct-2507,14,359,7.338103218766942e-07,0.999984264621273,0.9999849984315948,False,1.5735378727010918e-05
Qwen/Qwen3-4B-instruct-2507,14,360,9.421394534515798e-07,0.9998877174616545,0.999888659601108,False,0.0001122825383454984
Qwen/Qwen3-4B-instruct-2507,14,361,7.338040235592098e-07,0.9999760395072578,0.9999767733112813,False,2.3960492742225448e-05
Qwen/Qwen3-4B-instruct-2507,14,362,4.784656506526527e-06,0.9999039265409296,0.9999087111974362,False,9.607345907036713e-05
Qwen/Qwen3-4B-instruct-2507,14,363,1.3708911007494228e-06,0.999949934606805,0.9999513054979058,False,5.0065393194964614e-05
Qwen/Qwen3-4B-instruct-2507,14,364,0.999969840959284,4.691020861054355e-08,0.9999698878694926,True,3.0159040716015717e-05
Qwen/Qwen3-4B-instruct-2507,14,365,6.475773075790199e-07,0.9999721058045592,0.9999727533818668,False,2.789419544080296e-05
Qwen/Qwen3-4B-instruct-2507,14,366,1.6699455095621324e-05,0.9998653116399425,0.9998820110950382,False,0.00013468836005747775
Qwen/Qwen3-4B-instruct-2507,14,367,9.422275099979263e-07,0.9999805692637573,0.9999815114912673,False,1.9430736242664892e-05
Qwen/Qwen3-4B-instruct-2507,14,368,3.288430575242099e-06,0.999900231778581,0.9999035202091563,False,9.976822141899433e-05
Qwen/Qwen3-4B-instruct-2507,14,369,7.338061229923647e-07,0.9999789004002659,0.9999796342063889,False,2.109959973406461e-05
Qwen/Qwen3-4B-instruct-2507,14,370,1.8920958670657275e-05,0.9997593743577031,0.9997782953163737,False,0.00024062564229687666
Qwen/Qwen3-4B-instruct-2507,14,371,2.1442933775217175e-05,0.9998843803602065,0.9999058232939818,False,0.00011561963979345169
Qwen/Qwen3-4B-instruct-2507,14,372,0.00012335461852441452,0.999552688517828,0.9996760431363524,False,0.0004473114821720303
Qwen/Qwen3-4B-instruct-2507,14,373,1.2098394559596732e-06,0.9999768739326302,0.9999780837720862,False,2.312606736976086e-05
Qwen/Qwen3-4B-instruct-2507,14,374,5.421788165913096e-06,0.9999151301890851,0.9999205519772509,False,8.486981091493373e-05
Qwen/Qwen3-4B-instruct-2507,14,375,6.475779251571605e-07,0.9999736554414602,0.9999743030193854,False,2.634455853978146e-05
Qwen/Qwen3-4B-instruct-2507,14,376,9.608003483413563e-05,0.9996712097084249,0.9997672897432591,False,0.0003287902915750651
Qwen/Qwen3-4B-instruct-2507,14,377,9.422158285540439e-07,0.99996864893943,0.9999695911552586,False,3.135106056995074e-05
Qwen/Qwen3-4B-instruct-2507,14,378,0.9999706753740273,6.825408097049357e-08,0.9999707436281082,True,2.9324625972715346e-05
Qwen/Qwen3-4B-instruct-2507,14,379,9.422275099979263e-07,0.9999810460826691,0.9999819883101791,False,1.8953917330866155e-05
Qwen/Qwen3-4B-instruct-2507,14,380,4.784405547886966e-06,0.9998516064617196,0.9998563908672674,False,0.00014839353828044466
Qwen/Qwen3-4B-instruct-2507,14,381,1.3709067894427946e-06,0.9999622120822376,0.999963582989027,False,3.7787917762432954e-05
Qwen/Qwen3-4B-instruct-2507,14,382,1.0128538327609003e-05,0.9998466011836493,0.9998567297219769,False,0.00015339881635068053
Qwen/Qwen3-4B-instruct-2507,14,383,1.0676795725090437e-06,0.99997663552505,0.9999777032046225,False,2.336447494999394e-05
Qwen/Qwen3-4B-instruct-2507,14,384,2.5608882100751226e-06,0.9998431451888738,0.9998457060770839,False,0.0001568548111261503
Qwen/Qwen3-4B-instruct-2507,14,385,1.0676581901328428e-06,0.9999567288990747,0.9999577965572648,False,4.3271100925279526e-05
Qwen/Qwen3-4B-instruct-2507,14,386,8.938923700837849e-06,0.9999047608461067,0.9999136997698075,False,9.523915389331172e-05
Qwen/Qwen3-4B-instruct-2507,14,387,6.475816306383725e-07,0.9999789004002659,0.9999795479818966,False,2.109959973406461e-05
Qwen/Qwen3-4B-instruct-2507,14,388,4.7846428175340396e-06,0.9999004701515762,0.9999052547943937,False,9.952984842376278e-05
Qwen/Qwen3-4B-instruct-2507,14,389,8.315136520960014e-07,0.9999821189265068,0.9999829504401588,False,1.7881073493208888e-05
Qwen/Qwen3-4B-instruct-2507,14,390,6.143222164525003e-06,0.9998388550060853,0.9998449982282498,False,0.00016114499391473025
Qwen/Qwen3-4B-instruct-2507,14,391,1.553440907755912e-06,0.9999614968828868,0.9999630503237946,False,3.8503117113175556e-05
Qwen/Qwen3-4B-instruct-2507,14,392,0.99998354938796,3.2241313908982893e-08,0.9999835816292739,True,1.6450612040030954e-05
Qwen/Qwen3-4B-instruct-2507,14,393,1.553406834165604e-06,0.9999394453479565,0.9999409987547907,False,6.055465204346522e-05
Qwen/Qwen3-4B-instruct-2507,14,394,2.561088482677486e-06,0.999921447248621,0.9999240083371036,False,7.855275137902407e-05
Qwen/Qwen3-4B-instruct-2507,14,395,7.337998247109196e-07,0.9999700793634253,0.99997081316325,False,2.9920636574698456e-05
Qwen/Qwen3-4B-instruct-2507,14,396,8.938480421087906e-06,0.9998553008697935,0.9998642393502145,False,0.00014469913020653813
Qwen/Qwen3-4B-instruct-2507,14,397,6.47586571312971e-07,0.9999866487378297,0.9999872963244011,False,1.3351262170280265e-05
Qwen/Qwen3-4B-instruct-2507,14,398,3.2884901615257806e-06,0.9999181099254703,0.9999213984156318,False,8.189007452974462e-05
Qwen/Qwen3-4B-instruct-2507,14,399,1.3709211709027762e-06,0.9999718673999347,0.9999732383211056,False,2.813260006528928e-05
Qwen/Qwen3-4B-instruct-2507,15,350,1.3708100453604909e-06,0.9998911737632742,0.9998925445733196,False,0.00010882623672581193
Qwen/Qwen3-4B-instruct-2507,15,351,7.337802304032391e-07,0.999943378794853,0.9999441125750833,False,5.662120514704494e-05
Qwen/Qwen3-4B-instruct-2507,15,352,8.314954134521139e-07,0.9999595896822684,0.9999604211776818,False,4.0410317731609524e-05
Qwen/Qwen3-4B-instruct-2507,15,353,1.0676775360738128e-06,0.9999755626925522,0.9999766303700882,False,2.4437307447833234e-05
Qwen/Qwen3-4B-instruct-2507,15,354,9.421834806960315e-07,0.9999337240286982,0.9999346662121789,False,6.627597130182128e-05
Qwen/Qwen3-4B-instruct-2507,15,355,6.475736021225445e-07,0.9999663841092601,0.9999670316828622,False,3.361589073991311e-05
Qwen/Qwen3-4B-instruct-2507,15,356,9.422032486995168e-07,0.9999551793156879,0.9999561215189366,False,4.482068431210795e-05
Qwen/Qwen3-4B-instruct-2507,15,357,8.314977923829771e-07,0.9999630464869772,0.9999638779847696,False,3.6953513022797146e-05
Qwen/Qwen3-4B-instruct-2507,15,358,8.315025502651219e-07,0.9999688873432871,0.9999697188458374,False,3.111265671285057e-05
Qwen/Qwen3-4B-instruct-2507,15,359,9.422167271215085e-07,0.9999691257472011,0.9999700679639282,False,3.087425279890699e-05
Qwen/Qwen3-4B-instruct-2507,15,360,0.9999881984200047,2.5109704198035704e-08,0.999988223529709,True,1.1801579995251998e-05
Qwen/Qwen3-4B-instruct-2507,15,361,9.422113357295746e-07,0.9999636424897494,0.9999645847010852,False,3.6357510250550895e-05
Qwen/Qwen3-4B-instruct-2507,15,362,7.337956258866552e-07,0.999964238492877,0.9999649722885029,False,3.5761507123033276e-05
Qwen/Qwen3-4B-instruct-2507,15,363,7.337795306162131e-07,0.9999427828150717,0.9999435165946022,False,5.721718492834871e-05
Qwen/Qwen3-4B-instruct-2507,15,364,8.31500964301382e-07,0.9999667417142571,0.9999675732152215,False,3.325828574285428e-05
Qwen/Qwen3-4B-instruct-2507,15,365,6.475612507540902e-07,0.999947073876698,0.9999477214379487,False,5.2926123301988426e-05
Qwen/Qwen3-4B-instruct-2507,15,366,6.475637210089345e-07,0.9999511265788857,0.9999517741426067,False,4.887342111425941e-05
Qwen/Qwen3-4B-instruct-2507,15,367,1.0676775360738128e-06,0.9999749666753994,0.9999760343529355,False,2.503332460057628e-05
Qwen/Qwen3-4B-instruct-2507,15,368,5.04329385529398e-07,0.999963523288439,0.9999640276178244,False,3.647671156103982e-05
Qwen/Qwen3-4B-instruct-2507,15,369,9.421735968498187e-07,0.9999239502537504,0.9999248924273472,False,7.604974624964012e-05
Qwen/Qwen3-4B-instruct-2507,15,370,1.55335202169724e-06,0.9999046416627282,0.9999061950147499,False,9.535833727181142e-05
Qwen/Qwen3-4B-instruct-2507,15,371,1.067676517857654e-06,0.9999743706604208,0.9999754383369387,False,2.5629339579169574e-05
Qwen/Qwen3-4B-instruct-2507,15,372,7.337592370827637e-07,0.999915368565632,0.999916102324869,False,8.46314343679877e-05
Qwen/Qwen3-4B-instruct-2507,15,373,9.422230171177557e-07,0.9999762779146959,0.9999772201377131,False,2.3722085304100915e-05
Qwen/Qwen3-4B-instruct-2507,15,374,8.314985853614439e-07,0.9999637616874363,0.9999645931860216,False,3.62383125637189e-05
Qwen/Qwen3-4B-instruct-2507,15,375,0.9999809268774651,3.653412529742552e-08,0.9999809634115904,True,1.9073122534907228e-05
Qwen/Qwen3-4B-instruct-2507,15,376,7.337858287234719e-07,0.9999512457787185,0.9999519795645473,False,4.875422128147733e-05
Qwen/Qwen3-4B-instruct-2507,15,377,7.337900274916763e-07,0.9999572056975242,0.9999579394875517,False,4.279430247577931e-05
Qwen/Qwen3-4B-instruct-2507,15,378,2.901919095475795e-06,0.9998613788093218,0.9998642807284173,False,0.0001386211906782009
Qwen/Qwen3-4B-instruct-2507,15,379,8.315120661110865e-07,0.9999802116501774,0.9999810431622435,False,1.9788349822635887e-05
Qwen/Qwen3-4B-instruct-2507,15,380,7.337648352428296e-07,0.9999231159180111,0.9999238496828463,False,7.688408198891494e-05
Qwen/Qwen3-4B-instruct-2507,15,381,1.5533179500565828e-06,0.9998825926329088,0.9998841459508588,False,0.00011740736709120458
Qwen/Qwen3-4B-instruct-2507,15,382,7.337963256890309e-07,0.9999653112986742,0.9999660450949999,False,3.468870132583568e-05
Qwen/Qwen3-4B-instruct-2507,15,383,9.422149299874362e-07,0.9999672185211188,0.9999681607360488,False,3.2781478881194204e-05
Qwen/Qwen3-4B-instruct-2507,15,384,8.314557656063988e-07,0.9999125080362685,0.9999133394920341,False,8.74919637314786e-05
Qwen/Qwen3-4B-instruct-2507,15,385,9.421825821602731e-07,0.9999334856404999,0.9999344278230821,False,6.651435950011386e-05
Qwen/Qwen3-4B-instruct-2507,15,386,8.315057222016768e-07,0.9999718673999347,0.9999726989056569,False,2.813260006528928e-05
Qwen/Qwen3-4B-instruct-2507,15,387,1.0676256082877768e-06,0.9999264532796961,0.9999275209053043,False,7.354672030390752e-05
Qwen/Qwen3-4B-instruct-2507,15,388,5.043322713335463e-07,0.9999694833531786,0.9999699876854499,False,3.0516646821410198e-05
Qwen/Qwen3-4B-instruct-2507,15,389,9.422257128432872e-07,0.9999793772183819,0.9999803194440948,False,2.0622781618073738e-05
Qwen/Qwen3-4B-instruct-2507,15,390,0.9999880792130387,2.845302246896975e-08,0.9999881076660612,True,1.1920786961328034e-05
Qwen/Qwen3-4B-instruct-2507,15,391,1.2098290718688918e-06,0.9999688873432871,0.9999700971723591,False,3.111265671285057e-05
Qwen/Qwen3-4B-instruct-2507,15,392,8.314882767003614e-07,0.9999517225672779,0.9999525540555546,False,4.827743272206586e-05
Qwen/Qwen3-4B-instruct-2507,15,393,1.0676357900075485e-06,0.9999363462880796,0.9999374139238696,False,6.365371192040836e-05
Qwen/Qwen3-4B-instruct-2507,15,394,6.475791603152086e-07,0.9999754434898208,0.9999760910689811,False,2.4556510179185587e-05
Qwen/Qwen3-4B-instruct-2507,15,395,6.475692791167878e-07,0.9999594704850789,0.999960118054358,False,4.0529514921061605e-05
Qwen/Qwen3-4B-instruct-2507,15,396,8.314391140749542e-07,0.9998917696795575,0.9998926011186716,False,0.00010823032044249281
Qwen/Qwen3-4B-instruct-2507,15,397,7.338075226178049e-07,0.9999811652878874,0.99998189909541,False,1.8834712112614227e-05
Qwen/Qwen3-4B-instruct-2507,15,398,6.475680439775866e-07,0.999957563295601,0.999958210863645,False,4.243670439896263e-05
Qwen/Qwen3-4B-instruct-2507,15,399,9.421762924339576e-07,0.9999268108522246,0.999927753028517,False,7.318914777543206e-05
Qwen/Qwen3-4B-instruct-2507,16,350,7.337935264835328e-07,0.9999613776818321,0.9999621114753586,False,3.8622318167869096e-05
Qwen/Qwen3-4B-instruct-2507,16,351,6.4758410097096e-07,0.9999824765407688,0.9999831241248698,False,1.752345923122789e-05
Qwen/Qwen3-4B-instruct-2507,16,352,0.9999390877636344,9.930588178657566e-08,0.9999391870695161,True,6.091223636561782e-05
Qwen/Qwen3-4B-instruct-2507,16,353,8.315160310790459e-07,0.9999843838268748,0.9999852153429059,False,1.5616173125176935e-05
Qwen/Qwen3-4B-instruct-2507,16,354,1.5534142414042678e-06,0.9999449283417642,0.9999464817560055,False,5.5071658235816834e-05
Qwen/Qwen3-4B-instruct-2507,16,355,5.714871481688603e-07,0.9999760395072578,0.9999766109944059,False,2.3960492742225448e-05
Qwen/Qwen3-4B-instruct-2507,16,356,1.6699582502838727e-05,0.9998734157650628,0.9998901153475657,False,0.00012658423493716597
Qwen/Qwen3-4B-instruct-2507,16,357,8.315136520960014e-07,0.9999819997211749,0.9999828312348269,False,1.8000278825147653e-05
Qwen/Qwen3-4B-instruct-2507,16,358,2.9021155936136354e-06,0.999929671466158,0.9999325735817516,False,7.032853384203452e-05
Qwen/Qwen3-4B-instruct-2507,16,359,5.043418907999665e-07,0.9999886752461923,0.9999891795880831,False,1.1324753807717691e-05
Qwen/Qwen3-4B-instruct-2507,16,360,1.7601448680352082e-06,0.9998858105399812,0.9998875706848492,False,0.00011418946001884311
Qwen/Qwen3-4B-instruct-2507,16,361,5.714898732384341e-07,0.9999812844913009,0.9999818559811741,False,1.8715508699140848e-05
Qwen/Qwen3-4B-instruct-2507,16,362,1.3708832564700653e-06,0.9999449283417642,0.9999462992250207,False,5.5071658235816834e-05
Qwen/Qwen3-4B-instruct-2507,16,363,1.0676714267914255e-06,0.999969006545237,0.9999700742166638,False,3.099345476298421e-05
Qwen/Qwen3-4B-instruct-2507,16,364,8.314969994052664e-07,0.9999614968828868,0.9999623283798862,False,3.8503117113175556e-05
Qwen/Qwen3-4B-instruct-2507,16,365,6.475791603152086e-07,0.999974847472739,0.9999754950518993,False,2.515252726098538e-05
Qwen/Qwen3-4B-instruct-2507,16,366,2.2601979181014917e-06,0.9999414716651684,0.9999437318630865,False,5.852833483155351e-05
Qwen/Qwen3-4B-instruct-2507,16,367,6.475871888999462e-07,0.9999877215940446,0.9999883691812335,False,1.227840595541263e-05
Qwen/Qwen3-4B-instruct-2507,16,368,0.999921566441278,8.31463695024298e-07,0.9999223979049731,True,7.843355872194646e-05
Qwen/Qwen3-4B-instruct-2507,16,369,6.475828658034883e-07,0.9999810460826691,0.9999816936655349,False,1.8953917330866155e-05
Qwen/Qwen3-4B-instruct-2507,16,370,6.143509244259291e-06,0.9998850954462006,0.9998912389554448,False,0.00011490455379936648
Qwen/Qwen3-4B-instruct-2507,16,371,9.422230171177557e-07,0.9999758010998766,0.9999767433228938,False,2.419890012339554e-05
Qwen/Qwen3-4B-instruct-2507,16,372,1.1477520634947137e-05,0.9998798514722953,0.9998913289929302,False,0.00012014852770469986
Qwen/Qwen3-4B-instruct-2507,16,373,7.338103218766942e-07,0.999984503032491,0.9999852368428128,False,1.5496967509021076e-05
Qwen/Qwen3-4B-instruct-2507,16,374,2.561139774521567e-06,0.9999420676405305,0.999944628780305,False,5.793235946949249e-05
Qwen/Qwen3-4B-instruct-2507,16,375,3.466244769961503e-07,0.9999765163221908,0.9999768629466678,False,2.3483677809243986e-05
Qwen/Qwen3-4B-instruct-2507,16,376,0.9976352478394989,0.0019258891987041647,0.999561137038203,False,0.9980741108012958
Qwen/Qwen3-4B-instruct-2507,16,377,6.47570514258345e-07,0.999961735281401,0.9999623828519152,False,3.8264718599023695e-05
Qwen/Qwen3-4B-instruct-2507,16,378,9.422068429265288e-07,0.99995911288632,0.9999600550931629,False,4.088711367999931e-05
Qwen/Qwen3-4B-instruct-2507,16,379,5.043414098222879e-07,0.9999879600069962,0.999988464348406,False,1.2039993003809535e-05
Qwen/Qwen3-4B-instruct-2507,16,380,3.726123661701567e-06,0.9998580418976274,0.9998617680212891,False,0.00014195810237260797
Qwen/Qwen3-4B-instruct-2507,16,381,8.315041362318869e-07,0.9999704369697439,0.9999712684738801,False,2.9563030256141154e-05
Qwen/Qwen3-4B-instruct-2507,16,382,1.7602120135140503e-06,0.9999238310680846,0.9999255912800981,False,7.616893191542129e-05
Qwen/Qwen3-4B-instruct-2507,16,383,6.4758410097096e-07,0.9999830725678546,0.9999837201519556,False,1.6927432145430465e-05
Qwen/Qwen3-4B-instruct-2507,16,384,0.9999936819476216,1.955556918966588e-08,0.9999937015031908,True,6.318052378384564e-06
Qwen/Qwen3-4B-instruct-2507,16,385,5.043351571542074e-07,0.9999753242852847,0.9999758286204419,False,2.4675714715316488e-05
Qwen/Qwen3-4B-instruct-2507,16,386,1.553417204309623e-06,0.9999468354816792,0.9999483888988835,False,5.316451832082514e-05
Qwen/Qwen3-4B-instruct-2507,16,387,5.043380429913811e-07,0.9999811652878874,0.9999816696259304,False,1.8834712112614227e-05
Qwen/Qwen3-4B-instruct-2507,16,388,3.7263297708910677e-06,0.9999133423558813,0.9999170686856521,False,8.665764411874832e-05
Qwen/Qwen3-4B-instruct-2507,16,389,4.450810053984662e-07,0.9999904633477849,0.9999909084287902,False,9.536652215147434e-06
Qwen/Qwen3-4B-instruct-2507,16,390,1.55335202169724e-06,0.9999048800367747,0.9999064333887964,False,9.511996322530969e-05
Qwen/Qwen3-4B-instruct-2507,16,391,8.315088941503316e-07,0.9999759203026506,0.9999767518115448,False,2.4079697349410623e-05
Qwen/Qwen3-4B-instruct-2507,16,392,5.143102665694709e-05,0.9997307787248307,0.9997822097514877,False,0.0002692212751692624
Qwen/Qwen3-4B-instruct-2507,16,393,7.337998247109196e-07,0.9999700793634253,0.99997081316325,False,2.9920636574698456e-05
Qwen/Qwen3-4B-instruct-2507,16,394,1.067659208331523e-06,0.9999578016931774,0.9999588693523858,False,4.219830682261616e-05
Qwen/Qwen3-4B-instruct-2507,16,395,5.043356381259229e-07,0.9999762779146959,0.999976782250334,False,2.3722085304100915e-05
Qwen/Qwen3-4B-instruct-2507,16,396,3.726233822091458e-06,0.9998877174616545,0.9998914436954766,False,0.0001122825383454984
Qwen/Qwen3-4B-instruct-2507,16,397,5.043428527566997e-07,0.9999899865198352,0.9999904908626879,False,1.0013480164827726e-05
Qwen/Qwen3-4B-instruct-2507,16,398,9.421996544862157e-07,0.9999516033710262,0.9999525455706807,False,4.8396628973823574e-05
Qwen/Qwen3-4B-instruct-2507,16,399,4.450767607954704e-07,0.9999812844913009,0.9999817295680616,False,1.8715508699140848e-05
Qwen/Qwen3-4B-instruct-2507,17,350,5.421855384391371e-06,0.9999274068115732,0.9999328286669577,False,7.259318842678386e-05
Qwen/Qwen3-4B-instruct-2507,17,351,5.143696186173766e-05,0.9998463628307711,0.9998977997926328,False,0.00015363716922889292
Qwen/Qwen3-4B-instruct-2507,17,352,2.144250433843798e-05,0.9998645965826473,0.9998860390869857,False,0.00013540341735274186
Qwen/Qwen3-4B-instruct-2507,17,353,0.00020341055254440458,0.9997157666424947,0.9999191771950391,False,0.00028423335750527023
Qwen/Qwen3-4B-instruct-2507,17,354,0.00043049223798305144,0.9994188350624195,0.9998493273004025,False,0.0005811649375805361
Qwen/Qwen3-4B-instruct-2507,17,355,0.00012338297305441938,0.9997827286751891,0.9999061116482435,False,0.00021727132481086375
Qwen/Qwen3-4B-instruct-2507,17,356,8.480157375481673e-05,0.9998031050231739,0.9998879065969287,False,0.0001968949768260675
Qwen/Qwen3-4B-instruct-2507,17,357,0.9999755626925522,6.825434133964623e-08,0.9999756309468935,True,2.4437307447833234e-05
Qwen/Qwen3-4B-instruct-2507,17,358,0.0004304961382199317,0.9994278845084504,0.9998583806466703,False,0.000572115491549563
Qwen/Qwen3-4B-instruct-2507,17,359,7.484147988451418e-05,0.9998616171657796,0.9999364586456642,False,0.00013838283422040742
Qwen/Qwen3-4B-instruct-2507,17,360,2.561144659512673e-06,0.9999438555760236,0.9999464167206831,False,5.6144423976389746e-05
Qwen/Qwen3-4B-instruct-2507,17,361,0.07580181837444157,0.9234552083175308,0.9992570266919724,False,0.0765447916824692
Qwen/Qwen3-4B-instruct-2507,17,362,0.00015840164376159738,0.9996233213811837,0.9997817230249453,False,0.00037667861881629516
Qwen/Qwen3-4B-instruct-2507,17,363,0.0019261885993579178,0.9977905797978869,0.9997167683972448,False,0.0022094202021131215
Qwen/Qwen3-4B-instruct-2507,17,364,1.6699662132843218e-05,0.9998778254072664,0.9998945250693992,False,0.00012217459273355935
Qwen/Qwen3-4B-instruct-2507,17,365,7.888685326171065e-06,0.9999188250646881,0.9999267137500143,False,8.117493531190068e-05
Qwen/Qwen3-4B-instruct-2507,17,366,0.00012338297305441938,0.999782609520905,0.9999059924939594,False,0.0002173904790949699
Qwen/Qwen3-4B-instruct-2507,17,367,2.429844434346306e-05,0.9999019003761905,0.999926198820534,False,9.809962380946669e-05
Qwen/Qwen3-4B-instruct-2507,17,368,1.3005722349303641e-05,0.9998786596688399,0.9998916653911892,False,0.00012134033116006915
Qwen/Qwen3-4B-instruct-2507,17,369,2.753398094476544e-05,0.9999101242729004,0.9999376582538452,False,8.987572709961977e-05
Qwen/Qwen3-4B-instruct-2507,17,370,0.0024717742625890234,0.9971847146764081,0.9996564889389972,False,0.0028152853235918762
Qwen/Qwen3-4B-instruct-2507,17,371,0.00669064636996353,0.9929800404992111,0.9996706868691746,False,0.00701995950078893
Qwen/Qwen3-4B-instruct-2507,17,372,5.14371090242765e-05,0.9998488654660775,0.9999003025751018,False,0.000151134533922459
Qwen/Qwen3-4B-instruct-2507,17,373,0.00026116538973245014,0.9996430955916169,0.9999042609813493,False,0.00035690440838309634
Qwen/Qwen3-4B-instruct-2507,17,374,0.9999815229018083,7.734274386157936e-08,0.9999816002445522,True,1.847709819169374e-05
Qwen/Qwen3-4B-instruct-2507,17,375,1.3006466563997842e-05,0.9999362271009362,0.9999492335675002,False,6.377289906378536e-05
Qwen/Qwen3-4B-instruct-2507,17,376,0.0002611457142024021,0.999567814778149,0.9998289604923515,False,0.00043218522185095587
Qwen/Qwen3-4B-instruct-2507,17,377,0.00317194945891415,0.9965967524175833,0.9997687018764975,False,0.003403247582416724
Qwen/Qwen3-4B-instruct-2507,17,378,3.120008791433243e-05,0.9999101242729004,0.9999413243608147,False,8.987572709961977e-05
Qwen/Qwen3-4B-instruct-2507,17,379,0.00015842657121338104,0.9997807030106431,0.9999391295818565,False,0.00021929698935685416
Qwen/Qwen3-4B-instruct-2507,17,380,0.000910738239265383,0.9987459432064697,0.999656681445735,False,0.0012540567935303004
Qwen/Qwen3-4B-instruct-2507,17,381,0.008572954337015559,0.9908987564143378,0.9994717107513533,False,0.009101243585662222
Qwen/Qwen3-4B-instruct-2507,17,382,0.002471725939074976,0.997165393014697,0.9996371189537719,False,0.002834606985303023
Qwen/Qwen3-4B-instruct-2507,17,383,0.0019265073376961755,0.9979554577880406,0.9998819651257368,False,0.002044542211959377
Qwen/Qwen3-4B-instruct-2507,17,384,8.479647890364987e-05,0.9997434082413271,0.9998282047202308,False,0.000256591758672875
Qwen/Qwen3-4B-instruct-2507,17,385,0.00012338238471995967,0.999778081566788,0.999901463951508,False,0.00022191843321195392
Qwen/Qwen3-4B-instruct-2507,17,386,0.037312393687072475,0.9622992553713764,0.9996116490584489,False,0.037700744628623606
Qwen/Qwen3-4B-instruct-2507,17,387,0.0019264099653469049,0.9979051222191712,0.999831532184518,False,0.002094877780828841
Qwen/Qwen3-4B-instruct-2507,17,388,0.0009109006721627287,0.9989239839288242,0.9998348846009869,False,0.0010760160711758004
Qwen/Qwen3-4B-instruct-2507,17,389,0.00012338838586308006,0.9998266997287968,0.9999500881146599,False,0.0001733002712032139
Qwen/Qwen3-4B-instruct-2507,17,390,8.479332510156236e-05,0.9997067119712221,0.9997915052963237,False,0.00029328802877792715
Qwen/Qwen3-4B-instruct-2507,17,391,0.9999692449491794,1.2751516763526358e-07,0.999969372464347,True,3.075505082061891e-05
Qwen/Qwen3-4B-instruct-2507,17,392,2.4297216215979163e-05,0.9998516064617196,0.9998759036779356,False,0.00014839353828044466
Qwen/Qwen3-4B-instruct-2507,17,393,0.014056305409421974,0.9854229528074878,0.9994792582169097,False,0.014577047192512183
Qwen/Qwen3-4B-instruct-2507,17,394,0.0001584036076003023,0.9996353525762656,0.9997937561838659,False,0.00036464742373443215
Qwen/Qwen3-4B-instruct-2507,17,395,0.00010888083415791231,0.9997436465405656,0.9998525273747235,False,0.0002563534594344219
Qwen/Qwen3-4B-instruct-2507,17,396,0.00010888311859268878,0.9997644979147686,0.9998733810333613,False,0.00023550208523137606
Qwen/Qwen3-4B-instruct-2507,17,397,3.535446622200316e-05,0.9999139382999274,0.9999492927661494,False,8.606170007263714e-05
Qwen/Qwen3-4B-instruct-2507,17,398,7.483855359144065e-05,0.9998222905303066,0.999897129083898,False,0.00017770946969342116
Qwen/Qwen3-4B-instruct-2507,17,399,0.8804946355176608,0.1191619944374048,0.9996566299550657,False,0.8808380055625952
Qwen/Qwen3-4B-instruct-2507,18,350,6.475791603152086e-07,0.999974847472739,0.9999754950518993,False,2.515252726098538e-05
Qwen/Qwen3-4B-instruct-2507,18,351,9.422212199716861e-07,0.9999744898630243,0.9999754320842442,False,2.5510136975714914e-05
Qwen/Qwen3-4B-instruct-2507,18,352,1.2097886901408805e-06,0.9999355119347216,0.9999367217234117,False,6.448806527836748e-05
Qwen/Qwen3-4B-instruct-2507,18,353,6.47586571312971e-07,0.9999862911193472,0.9999869387059186,False,1.3708880652774091e-05
Qwen/Qwen3-4B-instruct-2507,18,354,0.0002033669100574822,0.9995010006013881,0.9997043675114456,False,0.0004989993986118657
Qwen/Qwen3-4B-instruct-2507,18,355,5.043399668920043e-07,0.999984264621273,0.9999847689612399,False,1.5735378727010918e-05
Qwen/Qwen3-4B-instruct-2507,18,356,8.315001713206464e-07,0.9999653112986742,0.9999661427988454,False,3.468870132583568e-05
Qwen/Qwen3-4B-instruct-2507,18,357,8.315128591031658e-07,0.9999806884689187,0.9999815199817779,False,1.9311531081256383e-05
Qwen/Qwen3-4B-instruct-2507,18,358,1.3709120190471503e-06,0.9999653112986742,0.9999666822106932,False,3.468870132583568e-05
Qwen/Qwen3-4B-instruct-2507,18,359,5.714947783964125e-07,0.9999893904859,0.9999899619806784,False,1.0609514100035078e-05
Qwen/Qwen3-4B-instruct-2507,18,360,0.9999941587791524,3.65346130838794e-08,0.9999941953137655,True,5.841220847568884e-06
Qwen/Qwen3-4B-instruct-2507,18,361,8.315199960659118e-07,0.9999892712787918,0.9999901027987879,False,1.072872120821966e-05
Qwen/Qwen3-4B-instruct-2507,18,362,1.012934974356601e-05,0.9999263340864565,0.9999364634362,False,7.366591354351915e-05
Qwen/Qwen3-4B-instruct-2507,18,363,5.42201567797186e-06,0.9999572056975242,0.9999626277132022,False,4.279430247577931e-05
Qwen/Qwen3-4B-instruct-2507,18,364,9.422212199716861e-07,0.9999741322534375,0.9999750744746574,False,2.5867746562546756e-05
Qwen/Qwen3-4B-instruct-2507,18,365,7.338068228047511e-07,0.9999794964234012,0.999980230230224,False,2.0503576598773776e-05
Qwen/Qwen3-4B-instruct-2507,18,366,0.7768026656850672,0.2225576832998184,0.9993603489848856,False,0.7774423167001816
Qwen/Qwen3-4B-instruct-2507,18,367,1.0676917912019968e-06,0.9999883176260755,0.9999893853178667,False,1.168237392445981e-05
